time(ms),time(ds),x_accel,y_accel,z_accel,g_measured,TimeInterval
21507.089,2150.7089,-0.067993,-0.98912,0.150299,1.002782,3740.739485
21536.632,2153.6632,0.025696,-0.939972,0.145309,0.951484,3740.769028
21566.175,2156.6175,-0.133667,-0.977997,0.314438,1.035961,3740.798571
21595.719,2159.5719,-0.190872,-1.067215,0.293213,1.1231,3740.828115
21625.262,2162.5262,-0.088318,-0.924408,0.36412,0.997454,3740.857658
21654.807,2165.4807,0.087448,-1.147614,0.412186,1.222522,3740.887203
21684.351,2168.4351,0.609192,-1.128326,0.342621,1.327262,3740.916747
21713.884,2171.3884,0.696289,-0.550644,0.178085,0.905396,3740.94628
21743.439,2174.3439,0.389084,-0.962524,0.475143,1.141753,3740.975835
21772.985,2177.2985,-2.531174,-2.385193,-1.112213,3.651439,3741.005381
21802.529,2180.2529,0.059555,-0.949783,0.387344,1.027458,3741.034925
21832.075,2183.2075,0.225525,-0.953537,0.497833,1.09906,3741.064471
21861.617,2186.1617,0.344849,-0.805435,0.547775,1.033298,3741.094013
21891.164,2189.1164,0.591537,-0.301331,0.456787,0.805836,3741.12356
21920.709,2192.0709,0.258087,-0.856323,0.690903,1.130153,3741.153105
21950.258,2195.0258,0.059998,-1.753586,0.554245,1.840068,3741.182654
21979.806,2197.9806,0.230789,-1.900772,0.446213,1.966038,3741.212202
22009.352,2200.9352,0.244812,-1.23996,0.44516,1.34,3741.241748
22038.895,2203.8895,0.234299,-0.887115,0.372726,0.990351,3741.271291
22068.438,2206.8438,0.203369,-0.698853,0.376617,0.819509,3741.300834
22097.983,2209.7983,0.239014,-0.541122,0.284439,0.656389,3741.330379
22127.521,2212.7521,0.314651,-0.411041,0.228317,0.565764,3741.359917
22157.069,2215.7069,0.314941,-0.325211,0.271866,0.528073,3741.389465
22186.612,2218.6612,0.182007,-0.257385,0.296677,0.432886,3741.419008
22216.158,2221.6158,0.066528,-0.565674,0.479004,0.744216,3741.448554
22245.701,2224.5701,0.334732,-0.522003,0.673096,0.9152,3741.478097
22275.245,2227.5245,0.454315,-1.105118,0.730301,1.400367,3741.507641
22304.782,2230.4782,0.00708,-1.316971,0.809479,1.545871,3741.537178
22334.33,2233.433,0.06485,-1.245697,0.29982,1.28291,3741.566726
22363.874,2236.3874,-0.018784,-1.488678,-0.247131,1.509168,3741.59627
22393.421,2239.3421,-0.410828,-1.939789,-0.041061,1.983241,3741.625817
22422.967,2242.2967,0.015335,-1.241287,-0.000153,1.241382,3741.655363
22452.517,2245.2517,0.03508,-1.152618,0.120026,1.159382,3741.684913
22482.062,2248.2062,-0.00386,-1.087875,0.237961,1.113604,3741.714458
22511.608,2251.1608,-0.045181,-1.007401,0.290695,1.049476,3741.744004
22541.151,2254.1151,-0.035522,-0.987289,0.297775,1.03183,3741.773547
22570.638,2257.0638,-0.043793,-0.92009,0.245255,0.953222,3741.803034
22600.184,2260.0184,0.066788,-0.947403,0.259567,0.984585,3741.83258
22629.73,2262.973,0.091217,-0.95076,0.255112,0.988609,3741.862126
22659.275,2265.9275,0.020813,-0.92897,0.272888,0.968446,3741.891671
22688.819,2268.8819,-0.076218,-0.912109,0.260941,0.951758,3741.921215
22718.364,2271.8364,-0.101837,-0.973007,0.248718,1.009443,3741.95076
22747.907,2274.7907,0.00238,-0.942169,0.20108,0.963391,3741.980303
22777.448,2277.7448,0.010178,-0.969513,0.25679,1.002996,3742.009844
22806.993,2280.6993,-0.121765,-0.990021,0.378418,1.06685,3742.039389
22836.535,2283.6535,0.165009,-0.969955,0.291824,1.026257,3742.068931
22866.079,2286.6079,0.264984,-1.079895,0.252335,1.140203,3742.098475
22895.624,2289.5624,-0.035324,-1.028091,0.264999,1.062283,3742.12802
22925.169,2292.5169,-0.011429,-0.974533,0.437653,1.068356,3742.157565
22954.714,2295.4714,-0.131271,-0.949509,0.563095,1.111699,3742.18711
22984.26,2298.426,-0.178574,-1.03241,0.367828,1.110431,3742.216656
23013.804,2301.3804,1.095062,-0.485657,-0.162613,1.208911,3742.2462
23043.35,2304.335,0.47229,-0.998154,-0.137161,1.112736,3742.275746
23072.892,2307.2892,-3.304443,-2.759201,0.049149,4.305224,3742.305288
23102.438,2310.2438,-0.014816,-0.974564,0.259491,1.008627,3742.334834
23131.984,2313.1984,0.143814,-0.803207,0.466049,0.939695,3742.36438
23161.529,2316.1529,0.403809,-0.520813,0.46225,0.804974,3742.393925
23191.075,2319.1075,0.603531,-0.618225,0.531235,1.01423,3742.423471
23220.62,2322.062,0.203049,-1.226166,0.630402,1.393599,3742.453016
23250.166,2325.0166,0.085602,-1.773392,0.742218,1.924353,3742.482562
23279.709,2327.9709,0.192688,-1.414062,0.487762,1.508182,3742.512105
23309.255,2330.9255,0.31189,-1.02533,0.386383,1.13924,3742.541651
23338.803,2333.8803,0.303558,-0.766846,0.312973,0.882129,3742.571199
23368.347,2336.8347,0.27002,-0.584183,0.328445,0.722535,3742.600743
23397.893,2339.7893,0.157806,-0.524582,0.313385,0.63111,3742.630289
23427.439,2342.7439,0.211685,-0.428268,0.275528,0.551489,3742.659835
23456.982,2345.6982,0.282898,-0.449707,0.279648,0.600392,3742.689378
23486.527,2348.6527,0.314056,-0.527588,0.322021,0.69331,3742.718923
23516.07,2351.607,0.133163,-0.460709,0.422714,0.639275,3742.748466
23545.614,2354.5614,0.110901,-0.703781,0.477036,0.85742,3742.77801
23575.157,2357.5157,0.438278,-1.220291,0.889786,1.572551,3742.807553
23604.701,2360.4701,0.07663,-0.841583,1.064224,1.358936,3742.837097
23634.243,2363.4243,-0.114655,-1.327271,0.067307,1.333913,3742.866639
23663.787,2366.3787,-0.155411,-1.457947,-0.135956,1.472496,3742.896183
23693.33,2369.333,-0.265594,-1.894852,0.03215,1.913645,3742.925726
23722.873,2372.2873,0.119614,-1.281036,0.189621,1.300507,3742.955269
23752.414,2375.2414,0.063446,-1.054092,0.105591,1.061266,3742.98481
23781.955,2378.1955,0.033432,-1.010437,0.135437,1.020021,3743.014351
23811.5,2381.15,0.010269,-0.999298,0.229309,1.025322,3743.043896
23841.047,2384.1047,-0.062653,-0.995148,0.256821,1.029661,3743.073443
23870.593,2387.0593,-0.044205,-0.945511,0.25473,0.980221,3743.102989
23900.139,2390.0139,-0.094543,-0.939651,0.227249,0.971352,3743.132535
23929.679,2392.9679,-0.088547,-0.942917,0.209732,0.97001,3743.162075
23959.222,2395.9222,0.008469,-0.961792,0.189758,0.980369,3743.191618
23988.764,2398.8764,-0.075775,-0.959198,0.227234,0.988655,3743.22116
24018.307,2401.8307,-0.083664,-0.964935,0.215851,0.992316,3743.250703
24047.846,2404.7846,-0.03006,-0.974335,0.206543,0.99644,3743.280242
24077.394,2407.7394,-0.104111,-0.960388,0.190735,0.984665,3743.30979
24106.936,2410.6936,-0.091446,-0.961716,0.146622,0.977117,3743.339332
24136.478,2413.6478,-0.125702,-0.981461,0.120728,0.996815,3743.368874
24166.018,2416.6018,-0.16362,-0.943222,0.095215,0.962032,3743.398414
24195.56,2419.556,-0.14357,-0.968613,0.154617,0.991327,3743.427956
24225.088,2422.5088,-0.157654,-1.007507,0.22673,1.044669,3743.457484
24254.641,2425.4641,-0.156479,-0.981552,0.227615,1.019676,3743.487037
24284.184,2428.4184,-0.186218,-0.946091,0.157883,0.977083,3743.51658
24313.726,2431.3726,-0.119614,-1.061707,0.043777,1.06932,3743.546122
24343.269,2434.3269,-0.066055,-1.014725,0.042831,1.017774,3743.575665
24372.809,2437.2809,-0.157272,-0.848068,0.039505,0.863432,3743.605205
24402.352,2440.2352,-0.571518,-0.891525,0.279388,1.095221,3743.634748
24431.898,2443.1898,-0.374832,-0.76416,0.013596,0.851249,3743.664294
24461.442,2446.1442,0.955887,-1.431503,-0.35556,1.757653,3743.693838
24490.986,2449.0986,-0.105301,-0.378204,0.083817,0.401437,3743.723382
24520.533,2452.0533,-1.217087,-2.278931,-0.352173,2.607461,3743.752929
24550.078,2455.0078,-0.326752,-1.027222,0.047958,1.079005,3743.782474
24579.625,2457.9625,-0.080673,-1.000885,0.097534,1.008857,3743.812021
24609.176,2460.9176,-0.018707,-0.952057,0.084656,0.955996,3743.841572
24638.726,2463.8726,0.023697,-0.83963,0.065796,0.842537,3743.871122
24668.27,2466.827,-0.072311,-0.768692,0.035172,0.772886,3743.900666
24697.815,2469.7815,-0.086655,-0.722794,0.021774,0.728295,3743.930211
24727.36,2472.736,-0.093597,-0.765732,0.010071,0.771497,3743.959756
24756.906,2475.6906,-0.081161,-0.805847,-0.00383,0.809933,3743.989302
24786.451,2478.6451,-0.116364,-0.863571,0.030609,0.871913,3744.018847
24816,2481.6,-0.114395,-0.946655,0.086563,0.957463,3744.048396
24845.545,2484.5545,-0.039169,-0.971664,0.09523,0.977105,3744.077941
24875.093,2487.5093,0.019943,-1.004913,0.075363,1.007933,3744.107489
24904.638,2490.4638,-0.044968,-1.025726,0.084976,1.030222,3744.137034
24934.188,2493.4188,-0.123123,-1.033035,0.122849,1.047575,3744.166584
24963.734,2496.3734,-0.123779,-1.04422,0.127319,1.05921,3744.19613
24993.278,2499.3278,-0.151611,-0.992355,0.113449,1.01026,3744.225674
25022.826,2502.2826,-0.179718,-0.992767,0.135284,1.017933,3744.255222
25052.371,2505.2371,-0.119293,-0.98851,0.115677,1.002379,3744.284767
25081.919,2508.1919,-0.009537,-0.954117,0.11702,0.961313,3744.314315
25111.469,2511.1469,0.049423,-0.945038,0.131256,0.955389,3744.343865
25141.017,2514.1017,0.101181,-0.849915,0.164581,0.871596,3744.373413
25170.564,2517.0564,0.214401,-0.906738,0.338333,0.991268,3744.40296
25200.108,2520.0108,0.203659,-1.090332,0.289337,1.146306,3744.432504
25229.655,2522.9655,0.024414,-1.144211,0.27005,1.1759,3744.462051
25259.204,2525.9204,-0.000122,-1.213608,0.086929,1.216717,3744.4916
25288.748,2528.8748,0.056137,-1.090195,0.068298,1.093774,3744.521144
25318.292,2531.8292,-0.073944,-1.028397,0.071259,1.033511,3744.550688
25347.835,2534.7835,-0.229523,-0.989761,0.028381,1.016422,3744.580231
25377.381,2537.7381,-0.109985,-0.942688,0.024246,0.949392,3744.609777
25406.925,2540.6925,0.001785,-0.970901,0.111481,0.977282,3744.639321
25436.471,2543.6471,-0.010071,-0.962234,0.154205,0.974564,3744.668867
25466.016,2546.6016,0.00621,-0.987442,0.168381,1.001715,3744.698412
25495.562,2549.5562,0.016052,-0.97821,0.167969,0.992656,3744.727958
25525.11,2552.511,-0.000961,-0.978912,0.167267,0.9931,3744.757506
25554.655,2555.4655,-0.011948,-0.979614,0.156509,0.99211,3744.787051
25584.199,2558.4199,-0.009262,-0.956558,0.163864,0.970536,3744.816595
25613.744,2561.3744,-0.001816,-0.980942,0.162277,0.994276,3744.84614
25643.29,2564.329,-0.004715,-0.976959,0.150574,0.988506,3744.875686
25672.834,2567.2834,-0.021774,-0.970688,0.152847,0.982889,3744.90523
25702.382,2570.2382,-0.009064,-0.970367,0.152466,0.982314,3744.934778
25731.928,2573.1928,-0.008621,-0.980423,0.157486,0.993028,3744.964324
25761.475,2576.1475,-0.007385,-0.967743,0.155487,0.980182,3744.993871
25791.016,2579.1016,-0.000702,-0.962952,0.146408,0.974018,3745.023412
25820.57,2582.057,-0.004669,-0.990891,0.136398,1.000245,3745.052966
25850.116,2585.0116,-0.010544,-0.980301,0.146591,0.991257,3745.082512
25879.665,2587.9665,-0.017136,-0.980408,0.135635,0.989894,3745.112061
25909.21,2590.921,-0.017227,-0.987411,0.138168,0.99718,3745.141606
25938.757,2593.8757,-0.012512,-0.995697,0.143448,1.006055,3745.171153
25968.298,2596.8298,-0.011978,-0.977936,0.12468,0.985924,3745.200694
25997.853,2599.7853,-0.024017,-0.981842,0.129547,0.990643,3745.230249
26027.399,2602.7399,-0.028061,-0.976379,0.124924,0.984739,3745.259795
26056.945,2605.6945,-0.031311,-0.990082,0.123901,0.998295,3745.289341
26086.49,2608.649,-0.00766,-0.982132,0.13298,0.991123,3745.318886
26116.034,2611.6034,-0.002396,-0.987625,0.137558,0.997162,3745.34843
26145.572,2614.5572,-0.002258,-0.965698,0.132812,0.974791,3745.377968
26175.121,2617.5121,-0.021561,-0.987671,0.118576,0.994997,3745.407517
26204.665,2620.4665,-0.030075,-0.976379,0.111526,0.983188,3745.437061
26234.21,2623.421,-0.030838,-0.987579,0.103546,0.993472,3745.466606
26263.755,2626.3755,-0.050766,-0.975739,0.112045,0.983462,3745.496151
26293.3,2629.33,-0.089401,-0.978821,0.110764,0.989116,3745.525696
26322.817,2632.2817,-0.030441,-0.985077,0.112946,0.991998,3745.555213
26352.39,2635.239,-0.021973,-0.977997,0.116135,0.985113,3745.584786
26381.937,2638.1937,-0.03363,-0.979584,0.144638,0.990775,3745.614333
26411.484,2641.1484,-0.060608,-0.987335,0.117599,0.99616,3745.64388
26441.03,2644.103,-0.021378,-0.994217,0.115555,1.001138,3745.673426
26470.573,2647.0573,-0.056351,-0.996796,0.106308,1.004031,3745.702969
26500.121,2650.0121,-0.153641,-0.983643,0.037323,0.996269,3745.732517
26529.669,2652.9669,-0.251556,-0.93335,0.007462,0.966684,3745.762065
26559.216,2655.9216,-0.197464,-0.951508,0.020493,0.971997,3745.791612
26588.763,2658.8763,-0.116821,-0.977798,0.058334,0.986479,3745.821159
26618.309,2661.8309,-0.088959,-0.980225,0.104263,0.98976,3745.850705
26647.854,2664.7854,-0.097916,-0.975845,0.108231,0.986699,3745.88025
26677.398,2667.7398,-0.055588,-0.976166,0.092712,0.982133,3745.909794
26706.943,2670.6943,-0.031265,-1.013748,0.085083,1.017793,3745.939339
26736.488,2673.6488,0.009033,-1.000351,0.079224,1.003524,3745.968884
26766.03,2676.603,-0.030884,-1.00209,0.0914,1.006724,3745.998426
26795.577,2679.5577,-0.039398,-0.999817,0.116241,1.007322,3746.027973
26825.121,2682.5121,-0.036926,-0.973663,0.097122,0.979192,3746.057517
26854.662,2685.4662,-0.055557,-0.989105,0.12973,0.999122,3746.087058
26884.204,2688.4204,-0.019226,-0.992035,0.119949,0.999445,3746.1166
26913.747,2691.3747,-0.048859,-0.983047,0.080795,0.987571,3746.146143
26943.288,2694.3288,-0.041061,-0.989761,0.096725,0.995324,3746.175684
26972.831,2697.2831,-0.056763,-0.981659,0.085922,0.987046,3746.205227
27002.369,2700.2369,-0.09288,-0.969559,0.071945,0.976651,3746.234765
27031.912,2703.1912,-0.069443,-0.982941,0.0224,0.985645,3746.264308
27061.455,2706.1455,-0.084671,-0.985519,0.037308,0.989853,3746.293851
27091,2709.1,-0.100937,-0.962601,0.051422,0.969243,3746.323396
27120.545,2712.0545,-0.084244,-0.986725,0.022095,0.990561,3746.352941
27150.092,2715.0092,-0.056274,-0.994949,0.043106,0.997471,3746.382488
27179.637,2717.9637,-0.039871,-0.985764,0.029678,0.987016,3746.412033
27209.18,2720.918,-0.103714,-1.000824,0.062897,1.008147,3746.441576
27238.723,2723.8723,-0.081116,-0.967896,0.046234,0.972388,3746.471119
27268.268,2726.8268,-0.065155,-1.002838,0.029724,1.005392,3746.500664
27297.814,2729.7814,-0.043411,-0.98111,0.051285,0.983408,3746.53021
27327.36,2732.736,-0.084396,-0.992966,0.032623,0.99708,3746.559756
27356.899,2735.6899,-0.072952,-0.992493,0.04628,0.996246,3746.589295
27386.448,2738.6448,-0.076874,-0.985107,0.028717,0.98852,3746.618844
27415.995,2741.5995,-0.098343,-0.981201,0.023758,0.986403,3746.648391
27445.54,2744.554,-0.116821,-1.000824,0.02858,1.008024,3746.677936
27475.088,2747.5088,-0.097473,-0.960297,-0.004074,0.965239,3746.707484
27504.632,2750.4632,-0.108841,-1.000076,-0.025558,1.006306,3746.737028
27534.173,2753.4173,-0.075211,-0.982483,0.002899,0.985362,3746.766569
27563.661,2756.3661,-0.085495,-1.000717,0.004211,1.004371,3746.796057
27593.205,2759.3205,-0.06369,-0.986816,0.017487,0.989024,3746.825601
27622.749,2762.2749,-0.075455,-0.992706,0.011719,0.995639,3746.855145
27652.292,2765.2292,-0.076324,-0.985123,-0.000671,0.988075,3746.884688
27681.835,2768.1835,-0.07428,-0.987595,0.010681,0.990442,3746.914231
27711.357,2771.1357,-0.069717,-0.989136,0.013168,0.991677,3746.943753
27740.918,2774.0918,-0.073883,-0.989059,0.010696,0.991873,3746.973314
27770.461,2777.0461,-0.089645,-0.983093,0.015289,0.98729,3747.002857
27800.003,2780.0003,-0.08284,-0.988022,0.013962,0.991587,3747.032399
27829.545,2782.9545,-0.057495,-0.973648,0.004333,0.975354,3747.061941
