time(ms),time(ds),x_accel,y_accel,z_accel,g_measured,TimeInterval
21566.396,2156.6396,0.861847,-0.51503,-0.078415,1.007067,3577.833699
21595.94,2159.594,-0.092255,-1.232819,0.138123,1.243958,3577.863243
21625.484,2162.5484,-1.351089,-2.30394,-0.528351,2.722634,3577.892787
21655.027,2165.5027,-0.007812,-0.859879,0.250626,0.895693,3577.92233
21684.566,2168.4566,0.497772,-0.94368,0.224792,1.09034,3577.951869
21714.108,2171.4108,-0.096771,-1.019623,0.31192,1.070649,3577.981411
21743.65,2174.365,0.136169,0.261307,0.239746,0.37987,3578.010953
21773.192,2177.3192,0.609772,-1.359741,0.387009,1.539641,3578.040495
21802.733,2180.2733,0.113739,-1.660645,0.414673,1.71541,3578.070036
21832.271,2183.2271,0.058044,-1.727539,0.53009,1.80797,3578.099574
21861.812,2186.1812,0.388382,-1.270859,0.541397,1.434933,3578.129115
21891.348,2189.1348,0.29808,-0.863373,0.392288,0.99406,3578.158651
21920.896,2192.0896,0.267288,-0.597427,0.370728,0.752198,3578.188199
21950.44,2195.044,0.20163,-0.463821,0.393188,0.640611,3578.217743
21979.984,2197.9984,0.171371,-0.376999,0.335388,0.532899,3578.247287
22009.528,2200.9528,0.280197,-0.377716,0.325867,0.572162,3578.276831
22039.07,2203.907,0.293411,-0.388275,0.383286,0.61948,3578.306373
22068.609,2206.8609,0.269165,-0.560547,0.528076,0.815798,3578.335912
22098.158,2209.8158,0.44841,-0.569717,0.572586,0.923853,3578.365461
22127.703,2212.7703,0.384109,-0.836823,0.631439,1.11648,3578.395006
22157.247,2215.7247,0.22876,-1.481171,0.757767,1.679407,3578.42455
22186.791,2218.6791,-0.167191,-1.038437,0.702621,1.264903,3578.454094
22216.334,2221.6334,0.013962,-1.365021,-0.061874,1.366494,3578.483637
22245.871,2224.5871,-0.064148,-1.632263,-0.314911,1.663601,3578.513174
22275.417,2227.5417,-0.289856,-1.573685,0.042297,1.600715,3578.54272
22304.96,2230.496,0.033524,-1.071075,0.097122,1.075992,3578.572263
22334.504,2233.4504,0.029373,-1.031204,0.261795,1.064322,3578.601807
22364.046,2236.4046,0.034439,-1.012375,0.277298,1.05023,3578.631349
22393.589,2239.3589,0.04599,-0.960007,0.246429,0.992197,3578.660892
22423.125,2242.3125,-0.022598,-0.94783,0.24173,0.97843,3578.690428
22452.677,2245.2677,-0.070526,-0.968613,0.245041,1.001613,3578.71998
22482.221,2248.2221,0.042053,-0.94487,0.204102,0.967577,3578.749524
22511.764,2251.1764,0.133499,-1.047592,0.221375,1.079017,3578.779067
22541.313,2254.1313,0.096542,-0.958649,0.297562,1.0084,3578.808616
22570.857,2257.0857,0.124252,-0.968079,0.326462,1.029171,3578.83816
22600.398,2260.0398,0.007446,-0.94136,0.369125,1.011172,3578.867701
22629.947,2262.9947,-0.174561,-0.938492,0.297867,0.999981,3578.89725
22659.494,2265.9494,-0.123581,-0.942902,0.195236,0.9708,3578.926797
22689.039,2268.9039,-0.099915,-0.996933,0.177322,1.017498,3578.956342
22718.585,2271.8585,-0.022354,-0.981064,0.176529,0.99707,3578.985888
22748.133,2274.8133,-0.124039,-0.991974,0.209015,1.021315,3579.015436
22777.664,2277.7664,-0.130981,-0.997269,0.239456,1.033944,3579.044967
22807.225,2280.7225,0.017563,-0.968689,0.217453,0.992951,3579.074528
22836.774,2283.6774,-0.152634,-0.947311,0.15062,0.971279,3579.104077
22866.323,2286.6323,-0.300049,-1.006027,0.171173,1.063682,3579.133626
22895.868,2289.5868,0.051788,-1.054443,0.052185,1.057003,3579.163171
22925.413,2292.5413,0.047485,-0.833633,0.206696,0.860188,3579.192716
22954.957,2295.4957,-0.291962,-1.153137,0.328812,1.234133,3579.22226
22984.501,2298.4501,-0.125259,-0.940979,0.294785,0.993997,3579.251804
23014.049,2301.4049,0.52449,-0.4832,-0.237106,0.751526,3579.281352
23043.595,2304.3595,0.16951,-1.309158,0.335327,1.362011,3579.310898
23073.139,2307.3139,-1.014435,-2.071976,-1.019135,2.522062,3579.340442
23102.687,2310.2687,-0.05867,-0.800797,0.356125,0.878375,3579.36999
23132.237,2313.2237,-0.107742,-0.922852,0.112823,0.935945,3579.39954
23161.788,2316.1788,-0.047791,-0.882782,0.048599,0.885409,3579.429091
23191.332,2319.1332,-0.027924,-0.834793,-0.001831,0.835262,3579.458635
23220.879,2322.0879,-0.113235,-0.767548,-0.025192,0.776264,3579.488182
23250.426,2325.0426,-0.139694,-0.768997,-0.081238,0.785793,3579.517729
23279.974,2327.9974,-0.073456,-0.797394,-0.148514,0.814426,3579.547277
23309.522,2330.9522,-0.084991,-0.800537,-0.195587,0.828455,3579.576825
23339.069,2333.9069,-0.280136,-0.86174,-0.175995,0.923064,3579.606372
23368.616,2336.8616,-0.166046,-0.813751,-0.11763,0.838808,3579.635919
23398.162,2339.8162,-0.124512,-0.851074,-0.117859,0.868171,3579.665465
23427.709,2342.7709,-0.227524,-1.044922,-0.155563,1.080661,3579.695012
23457.255,2345.7255,-0.190125,-1.123093,-0.122635,1.145654,3579.724558
23486.8,2348.68,-0.121994,-1.080063,-0.060715,1.088625,3579.754103
23516.348,2351.6348,-0.096664,-1.090149,-0.016342,1.094548,3579.783651
23545.89,2354.589,-0.056839,-1.060226,-0.010162,1.061798,3579.813193
23575.437,2357.5437,-0.105164,-1.007751,0.024582,1.013522,3579.84274
23604.983,2360.4983,-0.17041,-0.925751,0.027359,0.941702,3579.872286
23634.532,2363.4532,-0.163452,-0.936371,0.013519,0.950626,3579.901835
23664.081,2366.4081,-0.05481,-0.943954,-0.00882,0.945585,3579.931384
23693.625,2369.3625,0.086426,-0.996872,0.05835,1.002311,3579.960928
23723.168,2372.3168,0.047791,-1.056747,0.099243,1.062473,3579.990471
23752.717,2375.2717,0.029388,-1.004593,0.232468,1.031558,3580.02002
23782.261,2378.2261,0.078339,-1.013016,0.173752,1.03079,3580.049564
23811.805,2381.1805,0.147446,-1.016937,0.147598,1.038117,3580.079108
23841.35,2384.135,0.14119,-1.080032,0.07663,1.091914,3580.108653
23870.893,2387.0893,0.089615,-1.067383,0.044464,1.072061,3580.138196
23900.439,2390.0439,-0.037552,-1.031815,-0.032181,1.032999,3580.167742
23929.988,2392.9988,-0.100357,-0.948151,-0.095337,0.958202,3580.197291
23959.535,2395.9535,-0.021347,-0.984467,-0.033051,0.985252,3580.226838
23989.079,2398.9079,-0.002106,-1.001251,0.0177,1.00141,3580.256382
24018.625,2401.8625,0.015427,-0.990219,0.039642,0.991132,3580.285928
24048.172,2404.8172,0.034485,-0.98941,0.03627,0.990675,3580.315475
24077.72,2407.772,0.037567,-0.995239,0.038651,0.996698,3580.345023
24107.268,2410.7268,0.03566,-0.992126,0.046539,0.993857,3580.374571
24136.813,2413.6813,0.047424,-0.989151,0.054459,0.991783,3580.404116
24166.364,2416.6364,0.050659,-0.991745,0.067245,0.995312,3580.433667
24195.91,2419.591,0.031189,-0.991638,0.063202,0.99414,3580.463213
24225.458,2422.5458,0.033234,-0.974335,0.054962,0.976449,3580.492761
24255.008,2425.5008,0.034729,-0.984161,0.058304,0.986498,3580.522311
24284.554,2428.4554,0.034958,-0.989197,0.054977,0.99134,3580.551857
24314.101,2431.4101,0.032669,-0.986191,0.052109,0.988107,3580.581404
24343.647,2434.3647,0.027573,-0.979782,0.055725,0.981753,3580.61095
24373.188,2437.3188,0.029678,-0.982925,0.058868,0.985134,3580.640491
24402.728,2440.2728,0.049194,-0.987091,0.067566,0.990623,3580.670031
24432.272,2443.2272,0.053253,-0.995605,0.071991,0.999624,3580.699575
24461.816,2446.1816,0.054977,-0.982468,0.07843,0.987125,3580.729119
24491.361,2449.1361,0.058044,-0.985504,0.081528,0.990573,3580.758664
24520.899,2452.0899,0.049637,-0.988541,0.080505,0.993055,3580.788202
24550.446,2455.0446,0.037231,-0.98201,0.066467,0.984961,3580.817749
24579.989,2457.9989,0.024551,-0.966476,0.064911,0.968965,3580.847292
24609.532,2460.9532,0.026871,-0.977005,0.056671,0.979016,3580.876835
24639.075,2463.9075,0.025558,-0.991974,0.056,0.993882,3580.906378
24668.618,2466.8618,0.021439,-0.993774,0.04689,0.995111,3580.935921
24698.154,2469.8154,0.015411,-0.99646,0.060593,0.998419,3580.965457
24727.701,2472.7701,0.02359,-0.992676,0.06189,0.994883,3580.995004
24757.243,2475.7243,0.017365,-0.99231,0.074249,0.995235,3581.024546
24786.784,2478.6784,0.011536,-0.988785,0.074036,0.99162,3581.054087
24816.325,2481.6325,0.01355,-0.978622,0.075699,0.981639,3581.083628
24845.872,2484.5872,0.015594,-0.990204,0.079376,0.993503,3581.113175
24875.409,2487.5409,0.016739,-0.986511,0.085739,0.990372,3581.142712
24904.955,2490.4955,0.013809,-0.988144,0.084991,0.991888,3581.172258
24934.496,2493.4496,0.011963,-0.987152,0.0849,0.990868,3581.201799
24964.04,2496.404,0.003769,-0.980865,0.084579,0.984513,3581.231343
24993.583,2499.3583,0.00293,-0.981445,0.077225,0.984483,3581.260886
25023.125,2502.3125,0.007187,-0.985062,0.08046,0.988368,3581.290428
25052.65,2505.265,0.008011,-0.99292,0.081314,0.996276,3581.319953
25082.214,2508.2214,0.005005,-0.980621,0.087051,0.98449,3581.349517
25111.756,2511.1756,0.013412,-0.984726,0.100845,0.989967,3581.379059
25141.3,2514.13,0.033005,-0.982254,0.113358,0.989324,3581.408603
25170.843,2517.0843,0.028473,-0.986923,0.116364,0.994167,3581.438146
25200.388,2520.0388,0.010635,-0.982117,0.119949,0.989472,3581.467691
25229.929,2522.9929,0.006561,-0.97345,0.104462,0.979061,3581.497232
25259.467,2525.9467,0.003113,-0.98877,0.094604,0.99329,3581.52677
25289.008,2528.9008,-0.012299,-0.984314,0.08757,0.988278,3581.556311
25318.548,2531.8548,-0.012253,-0.981857,0.094711,0.986491,3581.585851
25348.088,2534.8088,-0.012527,-0.988052,0.097946,0.992974,3581.615391
25377.631,2537.7631,0.000183,-0.984299,0.113327,0.990801,3581.644934
25407.173,2540.7173,0.014236,-0.983978,0.121658,0.991573,3581.674476
25436.715,2543.6715,0.020142,-0.982468,0.124496,0.990529,3581.704018
25466.259,2546.6259,0.001724,-0.983795,0.123657,0.991538,3581.733562
25495.743,2549.5743,0.002228,-0.981171,0.128525,0.989555,3581.763046
25525.288,2552.5288,0.02301,-0.983231,0.124069,0.991295,3581.792591
25554.83,2555.483,0.008881,-0.9841,0.136032,0.993497,3581.822133
25584.375,2558.4375,0.008133,-0.979797,0.132004,0.988683,3581.851678
25613.918,2561.3918,-0.001175,-0.976318,0.117645,0.983382,3581.881221
25643.46,2564.346,-0.002213,-0.988022,0.115479,0.99475,3581.910763
25673.004,2567.3004,-0.02034,-0.968948,0.128098,0.977591,3581.940307
25702.546,2570.2546,-0.017822,-0.984894,0.123276,0.992739,3581.969849
25732.089,2573.2089,-0.019272,-0.992783,0.107651,0.998788,3581.999392
25761.634,2576.1634,-0.041626,-0.975021,0.116028,0.982783,3582.028937
25791.178,2579.1178,-0.026184,-1.000519,0.109375,1.00682,3582.058481
25820.72,2582.072,-0.027481,-0.981384,0.123886,0.989554,3582.088023
25850.245,2585.0245,-0.042313,-0.981445,0.106079,0.988068,3582.117548
25879.803,2587.9803,-0.065369,-0.978989,0.095047,0.985762,3582.147106
25909.348,2590.9348,-0.036301,-0.967407,0.068802,0.97053,3582.176651
25938.89,2593.889,-0.062622,-0.979324,0.095322,0.985943,3582.206193
25968.43,2596.843,-0.042145,-0.984482,0.112961,0.991837,3582.235733
25997.971,2599.7971,-0.006439,-0.993195,0.120972,1.000555,3582.265274
26027.512,2602.7512,0.032089,-0.979797,0.156723,0.992771,3582.294815
26057.052,2605.7052,0.051147,-0.996017,0.154541,1.009232,3582.324355
26086.593,2608.6593,0.016602,-0.993103,0.14537,1.003824,3582.353896
26116.135,2611.6135,0.01413,-0.971237,0.147247,0.982437,3582.383438
26145.675,2614.5675,0.046173,-0.987045,0.155273,1.00025,3582.412978
26175.213,2617.5213,0.043533,-0.985046,0.166992,1.000049,3582.442516
26204.756,2620.4756,0.030167,-0.997101,0.17778,1.013275,3582.472059
26234.299,2623.4299,0.068542,-0.993393,0.203766,1.01639,3582.501602
26263.836,2626.3836,0.100021,-0.982025,0.19606,1.006388,3582.531139
26293.384,2629.3384,0.059265,-1.056885,0.177536,1.07333,3582.560687
26322.923,2632.2923,0.016678,-1.003983,0.116867,1.010899,3582.590226
26352.464,2635.2464,0.031876,-1.026245,0.122314,1.034,3582.619767
26382.005,2638.2005,0.008469,-1.007278,0.056427,1.008893,3582.649308
26411.547,2641.1547,0.016708,-0.911697,0.10498,0.917874,3582.67885
26441.084,2644.1084,0.0112,-0.897095,0.051788,0.898658,3582.708387
26470.631,2647.0631,0.022659,-0.948029,0.013031,0.948389,3582.737934
26500.172,2650.0172,0.013687,-0.982849,-0.010452,0.983,3582.767475
26529.714,2652.9714,0.051361,-0.965515,-0.107254,0.972811,3582.797017
26559.256,2655.9256,-0.047104,-1.002304,-0.073456,1.006095,3582.826559
26588.797,2658.8797,-0.081329,-0.992981,-0.127991,1.004494,3582.8561
26618.335,2661.8335,-0.061707,-0.985291,-0.112335,0.993592,3582.885638
26647.879,2664.7879,-0.02684,-0.983047,-0.099274,0.988412,3582.915182
26677.421,2667.7421,-0.037674,-0.981308,-0.101608,0.987273,3582.944724
26706.962,2670.6962,0.009811,-0.996719,-0.079254,0.999913,3582.974265
26736.502,2673.6502,0.02121,-0.985794,-0.058029,0.987728,3583.003805
26766.045,2676.6045,0.008301,-0.994934,-0.046753,0.996067,3583.033348
26795.58,2679.558,0.017044,-0.996582,-0.064468,0.998811,3583.062883
26825.124,2682.5124,-0.00148,-0.970718,-0.111649,0.977119,3583.092427
26854.665,2685.4665,-0.039062,-0.990982,-0.115356,0.998438,3583.121968
26884.206,2688.4206,-0.050934,-0.983963,-0.125565,0.993249,3583.151509
26913.744,2691.3744,-0.054214,-0.965179,-0.134903,0.976068,3583.181047
26943.283,2694.3283,-0.049255,-0.983673,-0.144485,0.995447,3583.210586
26972.82,2697.282,-0.065186,-0.971085,-0.144089,0.983878,3583.240123
27002.362,2700.2362,-0.116699,-0.97995,-0.175385,1.002337,3583.269665
27031.905,2703.1905,-0.129028,-0.948624,-0.231461,0.984941,3583.299208
27061.445,2706.1445,-0.125412,-0.96048,-0.185303,0.986198,3583.328748
27090.986,2709.0986,-0.110199,-0.96933,-0.168594,0.990034,3583.358289
27120.527,2712.0527,-0.100861,-0.969223,-0.183121,0.991514,3583.38783
27150.061,2715.0061,-0.071655,-0.978424,-0.184158,0.99818,3583.417364
27179.613,2717.9613,-0.099213,-0.95166,-0.165909,0.971095,3583.446916
27209.158,2720.9158,-0.101288,-0.980698,-0.167557,1.000051,3583.476461
27238.701,2723.8701,-0.039948,-0.957779,-0.197388,0.978723,3583.506004
