timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478385956.76,2.213834,0.818942,-2.116750,-3.314906,-0.177980,6.556472,0.546585,-0.730424,0.409543,-0.520569,1.692643,-0.340696,14.761154,-16.611343,-3.893921,,,,,,
1478385956.78,2.270139,0.951510,-2.155551,-3.041860,2.240908,5.647964,0.444202,-0.814293,0.373647,-0.478778,1.852669,-0.209829,14.761154,-16.611343,-3.893921,,,,,,
1478385956.80,2.389731,1.067844,-2.217935,-2.651791,3.615752,5.203687,0.329216,-0.876163,0.352072,0.248543,2.278629,0.539956,12.053055,-18.637054,-4.589905,,,,,,
1478385956.82,2.543059,1.164428,-2.321542,-2.131551,2.486113,4.452520,0.222711,-0.918562,0.326563,1.480566,3.090193,0.439780,10.246384,-20.362732,-5.277832,,,,,,
1478385956.84,2.681814,1.229523,-2.437921,-1.501866,1.033875,2.836304,0.148517,-0.942329,0.299930,2.136013,2.487267,0.798031,5.509903,-23.213669,-6.216614,,,,,,
1478385956.86,2.770800,1.261713,-2.515153,-0.661095,0.827336,1.186486,0.110223,-0.952613,0.283513,2.347007,2.304664,1.037364,4.908585,-23.588898,-6.446472,,,,,,
1478385956.88,2.810850,1.271237,-2.539135,-0.176516,0.756207,0.262948,0.095832,-0.955467,0.279105,2.024194,2.607673,0.562448,4.908585,-23.588898,-6.446472,,,,,,
1478385956.90,2.851462,1.216076,-2.583276,7.418943,-2.118386,-0.929447,0.099363,-0.937744,0.332812,-0.924329,-0.403367,2.401792,4.604294,-24.639206,-6.746399,,,,,,
1478385956.92,2.637542,1.135325,-2.405184,2.136836,0.879637,-5.306647,0.203738,-0.906671,0.369375,2.822812,-5.165717,-0.261313,6.560593,-23.138885,-6.431274,,,,,,
1478385956.94,2.591930,1.092065,-2.319826,0.812606,0.801220,-1.367757,0.240645,-0.887580,0.392799,0.225175,0.278816,-0.022667,10.903336,-23.811066,-3.610901,,,,,,
1478385956.96,2.583792,1.057216,-2.305463,1.160558,-0.129722,-1.511812,0.260055,-0.870991,0.416829,0.334854,1.443959,0.447017,11.951492,-23.885086,-2.625183,,,,,,
1478385956.98,2.558573,1.018262,-2.282546,1.100625,-0.010651,-1.441073,0.288953,-0.851197,0.438144,0.399402,0.246674,0.362515,11.951492,-23.885086,-2.625183,,,,,,
1478385957.00,2.546687,0.991205,-2.265773,0.703953,0.050163,-0.872127,0.306938,-0.836686,0.453592,0.723626,-0.739318,0.310584,13.151047,-23.659088,-1.638916,,,,,,
1478385957.02,2.533003,0.982610,-2.258918,-0.004968,-0.744796,-0.112694,0.317215,-0.831949,0.455232,0.780990,-0.554373,0.430282,13.374466,-23.733276,-0.811401,,,,,,
1478385957.04,2.514358,0.993099,-2.258791,-0.696062,-0.851720,0.531137,0.320508,-0.837722,0.442149,0.630374,-0.128785,0.836233,14.276382,-23.433624,-1.178284,,,,,,
1478385957.06,2.505559,1.020345,-2.257381,-1.354426,-0.020790,0.885925,0.310710,-0.852288,0.420790,0.440679,-0.660239,0.733004,14.351730,-23.584305,-1.852112,,,,,,
1478385957.08,2.510819,1.053907,-2.256967,-1.252987,0.303617,1.033368,0.291451,-0.869361,0.399084,0.363654,-2.062066,-0.423697,14.351730,-23.584305,-1.852112,,,,,,
1478385957.10,2.513348,1.085077,-2.272652,-0.762536,-1.304989,1.375965,0.274376,-0.884339,0.377706,-0.352562,-2.704467,-1.114675,12.551498,-23.734634,-2.169678,,,,,,
1478385957.12,2.500454,1.107391,-2.310574,-0.198274,-2.951127,1.144844,0.267352,-0.894536,0.358230,-1.182559,-1.907070,-0.533767,11.804062,-23.736359,-3.902100,,,,,,
1478385957.14,2.436349,1.106870,-2.322556,0.318863,-3.903291,-0.558872,0.290054,-0.894303,0.340722,-1.530715,-0.914016,-0.554269,11.432022,-23.362183,-4.731995,,,,,,
1478385957.16,2.349612,1.055519,-2.271391,1.292893,-1.024800,-3.943637,0.350732,-0.870156,0.346144,-1.440637,0.421044,0.008455,10.458054,-23.362869,-5.416748,,,,,,
1478385957.18,2.292686,0.941924,-2.194340,3.153893,1.192708,-6.214313,0.441503,-0.808691,0.388707,-1.425955,0.722265,0.096919,10.458054,-23.362869,-5.416748,,,,,,
1478385957.20,2.275931,0.805031,-2.145999,3.322043,0.983795,-6.068221,0.527804,-0.720852,0.449216,-0.883959,-0.926594,-0.610517,12.259048,-22.836960,-4.500244,,,,,,
1478385957.22,2.271773,0.668585,-2.130510,4.228937,-0.695260,-5.232550,0.599677,-0.619877,0.506103,-0.212577,-2.140347,-0.302383,15.411453,-21.785416,-2.971863,,,,,,
1478385957.24,2.230926,0.542597,-2.133206,3.701989,-2.821112,-4.636725,0.676458,-0.516362,0.525143,0.299021,-1.801967,0.062854,18.564957,-20.358459,-0.994690,,,,,,
1478385957.26,2.154715,0.435595,-2.126787,2.570596,-4.022522,-4.449682,0.756400,-0.421950,0.499817,0.310876,-2.127855,-0.184128,22.100906,-17.356766,0.681763,,,,,,
1478385957.28,2.078310,0.343183,-2.123652,1.895635,-3.434208,-3.600808,0.822994,-0.336486,0.457666,0.172749,-2.240082,-0.328012,22.100906,-17.356766,0.681763,,,,,,
,,,,,,,,,,,,,,,,37.354295,-122.033473,36.153870,0.000000,194.765625,1478386175.00
1478385957.30,2.032067,0.284473,-2.118758,0.801578,-1.481132,-2.255400,0.859498,-0.280652,0.427198,-0.518357,-1.539951,0.376268,23.832870,-15.932129,0.319763,,,,,,
1478385957.32,2.022891,0.252587,-2.104062,-0.451123,0.502879,-1.486063,0.870991,-0.249910,0.422989,-1.042790,-1.033446,0.499451,24.813065,-15.032883,-0.423157,,,,,,
1478385957.34,2.054961,0.249579,-2.072499,-1.798182,2.897660,-0.246722,0.857642,-0.246996,0.451047,-1.135870,-0.415098,0.526629,24.741287,-14.358032,-0.575928,,,,,,
1478385957.36,2.121956,0.296367,-2.041132,-2.841555,3.918809,2.303527,0.814777,-0.292048,0.500845,-0.822803,0.256372,0.172693,23.841751,-14.132660,-0.210571,,,,,,
1478385957.38,2.172490,0.394968,-2.032525,-3.064739,1.621701,4.724275,0.760908,-0.384778,0.522460,-0.479368,0.922605,-0.399382,23.841751,-14.132660,-0.210571,,,,,,
1478385957.40,2.184097,0.517082,-2.044050,-3.168674,-0.151162,5.437197,0.710844,-0.494346,0.500323,-0.128874,0.986915,-0.345004,19.184525,-15.632339,0.122375,,,,,,
1478385957.42,2.184551,0.649816,-2.055814,-3.555516,-0.201134,5.929998,0.650883,-0.605040,0.458562,-0.476368,0.700056,-0.208333,16.256546,-16.608261,-0.803955,,,,,,
1478385957.44,2.205182,0.793965,-2.070468,-3.860616,1.100004,6.320884,0.564630,-0.713138,0.415484,-0.635415,1.259342,0.102567,13.930191,-17.284409,-1.950195,,,,,,
1478385957.46,2.267078,0.939757,-2.101508,-3.567341,2.318841,6.335431,0.452655,-0.807415,0.378397,-0.377765,1.702633,-0.180598,10.478897,-17.960556,-3.107666,,,,,,
1478385957.48,2.367168,1.077702,-2.164300,-3.297197,2.042449,6.160988,0.331019,-0.880872,0.338364,0.071814,1.909895,0.423705,10.478897,-17.960556,-3.107666,,,,,,
1478385957.50,2.528489,1.200627,-2.310709,-2.333953,1.046628,6.289203,0.208167,-0.932266,0.295882,0.906838,2.743744,0.829057,6.058334,-17.587402,-4.953003,,,,,,
1478385957.52,2.761450,1.279849,-2.530230,-1.647868,1.520520,3.852492,0.106440,-0.957972,0.266382,2.436788,3.098826,0.943198,3.284271,-17.588043,-5.580811,,,,,,
1478385957.54,2.922278,1.317108,-2.657709,-0.920155,2.043401,1.573047,0.054602,-0.967993,0.244964,2.432901,2.327246,1.278229,2.235886,-17.363419,-5.966980,,,,,,
