timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478277172.99,-2.558726,-1.243489,0.295121,0.384316,0.305093,0.013602,-0.176957,0.946912,0.268412,0.118104,0.321979,-0.386515,-19.132830,32.563423,21.244156,,,,,,
1478277173.01,-2.534911,-1.255164,0.315207,0.764660,0.189436,0.096496,-0.176983,0.950600,0.255022,0.255367,0.291816,-0.424822,-19.475185,32.702553,20.712700,,,,,,
1478277173.03,-2.499435,-1.276648,0.349494,1.326514,0.076243,0.259398,-0.173643,0.957049,0.232173,0.357435,0.307004,-0.361491,-19.510349,33.233562,19.814953,,,,,,
1478277173.05,-2.451317,-1.308907,0.398119,1.694129,0.095919,0.574891,-0.164858,0.965903,0.199635,0.335559,0.240656,-0.199436,-19.393669,33.724422,19.086767,,,,,,
1478277173.07,-2.385931,-1.349430,0.459812,2.036641,0.348434,0.790768,-0.150570,0.975598,0.159802,0.178386,0.064563,-0.212216,-18.813354,35.093040,17.096552,,,,,,
1478277173.10,-2.250005,-1.393202,0.595768,2.507643,-0.084655,0.513898,-0.137455,0.984272,0.110975,-0.196453,-0.025028,-0.406660,-18.813354,35.093040,17.096552,,,,,,
1478277173.12,-1.987862,-1.426441,0.860080,2.393992,0.336058,0.189655,-0.131523,0.989599,0.058272,-0.461555,0.156519,-0.225066,-18.154903,36.626884,14.374518,,,,,,
1478277173.14,-1.663103,-1.440800,1.166672,1.932741,1.280231,0.113509,-0.129078,0.991562,0.011949,-0.054027,0.285446,0.090773,-18.036518,37.236946,12.878263,,,,,,
1478277173.16,-1.318013,-1.441475,1.486326,1.989656,1.182637,0.222272,-0.124862,0.991650,-0.032253,0.097961,0.204151,0.145138,-21.592661,29.957750,13.446564,,,,,,
1478277173.18,-1.004154,-1.429647,1.798632,1.991454,-0.469481,0.295914,-0.118694,0.990055,-0.075518,0.091792,0.205746,0.188402,-21.592661,29.957750,13.446564,,,,,,
1478277173.20,-0.787046,-1.408370,2.039113,1.967857,-1.072931,0.327160,-0.114537,0.986838,-0.114160,0.099995,0.141260,0.238092,-21.265141,31.348238,10.469064,,,,,,
1478277173.22,-0.630971,-1.384172,2.219321,1.664258,-0.945602,0.466744,-0.109457,0.982636,-0.149817,0.164755,0.168655,0.258109,-21.265141,31.348238,10.469064,,,,,,
1478277173.24,-0.517332,-1.363826,2.363860,1.573981,-1.695892,0.633449,-0.101630,0.978658,-0.178605,0.088355,0.185404,0.069764,-20.542233,32.179989,9.326552,,,,,,
1478277173.27,-0.430412,-1.337366,2.494854,1.754199,-1.930070,0.651926,-0.096516,0.972879,-0.210219,-0.049694,0.108207,0.059401,-20.014788,32.600380,9.007956,,,,,,
1478277173.29,-0.358327,-1.311189,2.609556,1.550287,-1.783781,0.790487,-0.090027,0.966491,-0.240397,-0.111786,0.012849,0.260706,-18.792400,33.482334,8.384444,,,,,,
1478277173.31,-0.305129,-1.286842,2.703727,1.460524,-1.857796,0.688801,-0.084163,0.959955,-0.267213,-0.185262,-0.117243,0.387391,-18.792400,33.482334,8.384444,,,,,,
1478277173.33,-0.279557,-1.262053,2.772792,1.305502,-1.852552,0.517047,-0.083844,0.952716,-0.292065,-0.110263,-0.180408,0.483425,-16.952187,34.646370,7.534727,,,,,,
1478277173.35,-0.265551,-1.242661,2.822511,0.950076,-1.423934,0.449241,-0.084579,0.946645,-0.310982,-0.109528,-0.174337,0.502342,-16.952187,34.646370,7.534727,,,,,,
1478277173.37,-0.254472,-1.230392,2.863121,0.563072,-1.187908,0.460132,-0.084046,0.942620,-0.323117,-0.060744,-0.131050,0.467221,-16.061638,35.145119,7.166884,,,,,,
1478277173.39,-0.245873,-1.226660,2.900713,0.183813,-1.327380,0.579089,-0.082120,0.941367,-0.327237,-0.031573,-0.295844,0.329129,-15.227496,35.506256,7.207545,,,,,,
1478277173.41,-0.240193,-1.231167,2.936291,-0.227648,-1.256889,0.586512,-0.079250,0.942878,-0.323574,-0.041264,-0.404243,0.323498,-14.735706,35.657318,7.478939,,,,,,
1478277173.44,-0.238484,-1.244820,2.961947,-0.719666,-0.921982,0.507457,-0.075649,0.947338,-0.311171,-0.061222,-0.431851,0.314756,-14.735706,35.657318,7.478939,,,,,,
1478277173.46,-0.239013,-1.268398,2.975288,-1.216049,-0.426188,0.418890,-0.070505,0.954625,-0.289345,-0.084341,-0.426366,0.296867,-13.456478,35.768517,9.168211,,,,,,
1478277173.48,-0.244105,-1.299703,2.973093,-1.560658,0.011397,0.258215,-0.064721,0.963479,-0.259846,-0.090293,-0.366112,0.212575,-13.456478,35.768517,9.168211,,,,,,
