time (ms),time (ds),locationTimestamp_since1970,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,gyroRotationX,gyroRotationY,gyroRotationZ,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,altimeterRelativeAltitude,altimeterPressure
38213.41512,3821.341512,1478109699,-0.42250061,0.905715942,0.10710144,-0.069439795,0.052885852,-0.002653041,-3.123941304,-1.808615377,-1.127212959,0.00660167,-0.021998588,0.002366902,-0.008148042,0.006784102,0.005429373,0.324405278,-0.51888438,0.424505894,-0.417099148,0.903219581,0.101107493,-2.920391083,35.13445663,21.59544945,-0.8529749,101.4286
38223.09712,3822.309712,1478109699,-0.420394897,0.908966064,0.103485107,-0.067309,0.049702575,-0.003753193,-3.124021715,-1.808981163,-1.127117373,0.008731717,-0.025181629,0.001266447,-0.005354575,0.00253741,0.005821016,0.32432932,-0.518795452,0.42451274,-0.417146027,0.903178513,0.101280421,-2.905119896,35.13619614,21.59468079,-0.8529749,101.4286
38232.77012,3823.277012,1478109699,-0.421218872,0.910934448,0.103652954,-0.069434202,0.053952448,-0.001574727,-3.123739928,-1.80916614,-1.127200897,0.006606514,-0.020931754,0.003444913,-0.00334091,0.005751682,0.002145335,0.324217984,-0.518659865,0.424643448,-0.417053998,0.903214395,0.101339772,-2.905119896,35.13619614,21.59468079,-0.8529749,101.4286
38242.45812,3824.245812,1478109699,-0.420394897,0.912536621,0.103942871,-0.069434202,0.053952448,-0.001574727,-3.123739928,-1.80916614,-1.127200897,0.006606514,-0.020931754,0.003444913,-0.00334091,0.005751682,0.002145335,0.324217984,-0.518659865,0.424643448,-0.417053998,0.903214395,0.101339772,-2.905119896,35.13619614,21.59468079,-0.8529749,101.4286
38252.13613,3825.213613,1478109699,-0.42401123,0.911987305,0.104049683,-0.069434202,0.053952448,-0.001574727,-3.123739928,-1.80916614,-1.127200897,0.006606514,-0.020931754,0.003444913,-0.00334091,0.005751682,0.002145335,0.324217984,-0.518659865,0.424643448,-0.417053998,0.903214395,0.101339772,-2.905119896,35.13619614,21.59468079,-0.8529749,101.4286
38261.79913,3826.179913,1478109699,-0.42364502,0.913101196,0.105270386,-0.075835376,0.066671173,0.000690025,-3.123746256,-1.809426417,-1.127244442,0.000204598,-0.008212592,0.005709499,-0.00702185,0.008754233,0.002610661,0.324176285,-0.518567022,0.424698403,-0.416989386,0.903233051,0.101439022,-2.890426636,35.13785553,21.59395027,-0.8529749,101.4286
38271.49812,3827.149812,1478109699,-0.425521851,0.91468811,0.102508545,-0.076909962,0.06772179,-0.000366717,-3.123905873,-1.809672577,-1.127227541,-0.000870387,-0.00716181,0.004652603,-0.00666579,0.009875378,0.003725109,0.324172847,-0.51852159,0.424691326,-0.416979223,0.903225839,0.101545274,-2.890426636,35.13785553,21.59395027,-0.8529749,101.4286
38281.17513,3828.117513,1478109699,-0.42741394,0.913253784,0.102340698,-0.075848958,0.067714599,-0.001434645,-3.12386016,-1.809685138,-1.127187966,0.000190481,-0.007168809,0.003584455,-0.008509167,0.011479277,0.000949573,0.324144513,-0.518514337,0.424692119,-0.417012691,0.903208852,0.101558976,-2.881225586,35.13661957,21.59719086,-0.8529749,101.4286
38290.85613,3829.085613,1478109699,-0.427642822,0.913345337,0.103179932,-0.071603347,0.074046797,-0.004574778,-3.123703099,-1.809612854,-1.127218464,0.004436098,-0.000836613,0.000444322,-0.01042068,0.010031862,0.000818386,0.324115455,-0.51849999,0.424731213,-0.41699326,0.903221905,0.101522312,-2.881225586,35.13661957,21.59719086,-0.8529749,101.4286
38300.52613,3830.052613,1478109699,-0.427810669,0.915863037,0.108612061,-0.071603347,0.074046797,-0.004574778,-3.123703099,-1.809612854,-1.127218464,0.004436098,-0.000836613,0.000444322,-0.01042068,0.010031862,0.000818386,0.324115455,-0.51849999,0.424731213,-0.41699326,0.903221905,0.101522312,-2.881225586,35.13661957,21.59719086,-0.8529749,101.4286
38310.20013,3831.020013,1478109699,-0.426361084,0.915802002,0.108001709,-0.071603347,0.074046797,-0.004574778,-3.123703099,-1.809612854,-1.127218464,0.004436098,-0.000836613,0.000444322,-0.01042068,0.010031862,0.000818386,0.324115455,-0.51849999,0.424731213,-0.41699326,0.903221905,0.101522312,-2.881225586,35.13661957,21.59719086,-0.8529749,101.4286
38319.88612,3831.988612,1478109699,-0.424621582,0.915557861,0.105819702,-0.072638784,0.082563586,0.001916677,-3.124106264,-1.810008249,-1.127037605,0.00339944,0.007680445,0.00693518,-0.009249302,0.012657714,0.006275824,0.324118525,-0.518483978,0.424630924,-0.417111784,0.9031443,0.101725884,-2.879592896,35.13831329,21.59465027,-0.8529749,101.4286
38329.56513,3832.956513,1478109699,-0.423660278,0.915786743,0.106063843,-0.075833778,0.089989545,0.004127367,-3.124279037,-1.810065769,-1.127067706,0.000204042,0.015106558,0.009145738,-0.007542062,0.01240065,0.004076268,0.324171905,-0.518496404,0.424605419,-0.417079508,0.903157234,0.101743437,-2.879592896,35.13831329,21.59465027,-0.8529749,101.4286
38339.24613,3833.924613,1478109699,-0.419281006,0.912887573,0.101394653,-0.077966171,0.095290567,0.005248824,-3.124517033,-1.810123307,-1.127129338,-0.001928689,0.020407645,0.010267135,-0.006640691,0.012603075,0.004309606,0.324255341,-0.518517379,0.424573444,-0.417019576,0.903183639,0.101754241,-2.884135246,35.13210297,21.60415077,-0.8529749,101.4286
38348.92612,3834.892612,1478109699,-0.416381836,0.912109375,0.098236084,-0.077966171,0.095290567,0.005248824,-3.124517033,-1.810123307,-1.127129338,-0.001928689,0.020407645,0.010267135,-0.006640691,0.012603075,0.004309606,0.324255341,-0.518517379,0.424573444,-0.417019576,0.903183639,0.101754241,-2.884135246,35.13210297,21.60415077,-0.8529749,101.4286
38358.60113,3835.860113,1478109699,-0.411972046,0.912689209,0.100982666,-0.080100162,0.094230629,0.005238704,-3.12463204,-1.809765831,-1.127453386,-0.00406262,0.019348031,0.010257313,0.00038972,0.008786655,-0.00329979,0.324454794,-0.518606723,0.424592899,-0.416771561,0.903322697,0.101535872,-2.884135246,35.13210297,21.60415077,-0.8529749,101.4286
38368.30313,3836.830313,1478109699,-0.410446167,0.913467407,0.10093689,-0.081171552,0.091045755,0.004139351,-3.124832873,-1.809787438,-1.12775627,-0.005134126,0.01616334,0.009158551,0.004531471,0.009236605,-0.000497441,0.324596836,-0.518591307,0.42464456,-0.416503519,0.903452575,0.101480104,-2.883078575,35.13208008,21.60432625,-0.8529749,101.4286
38377.98513,3837.798513,1478109699,-0.409378052,0.914260864,0.102218628,-0.081171552,0.091045755,0.004139351,-3.124832873,-1.809787438,-1.12775627,-0.005134126,0.01616334,0.009158551,0.004531471,0.009236605,-0.000497441,0.324596836,-0.518591307,0.42464456,-0.416503519,0.903452575,0.101480104,-2.883078575,35.13208008,21.60432625,-0.8529749,101.4286
38387.66412,3838.766412,1478109699,-0.414108276,0.915802002,0.101531982,-0.085430746,0.085756983,0.005154815,-3.125482621,-1.810126606,-1.128200612,-0.00939351,0.01087469,0.010174803,0.006700982,0.010617865,0.000692435,0.324858358,-0.518541532,0.424678211,-0.416079044,0.903643012,0.101526193,-2.883078575,35.13208008,21.60432625,-0.8529749,101.4286
38397.32913,3839.732913,1478109699,-0.418945313,0.915863037,0.099487305,-0.085430746,0.085756983,0.005154815,-3.125482621,-1.810126606,-1.128200612,-0.00939351,0.01087469,0.010174803,0.006700982,0.010617865,0.000692435,0.324858358,-0.518541532,0.424678211,-0.416079044,0.903643012,0.101526193,-2.883078575,35.13208008,21.60432625,-0.8529749,101.4286
38407.02313,3840.702313,1478109699,-0.421463013,0.916610718,0.096801758,-0.08436415,0.078337682,0.004012318,-3.125576886,-1.81012495,-1.1283471,-0.008326991,0.003455774,0.00903247,-0.002994715,0.012157309,-0.002006819,0.324928632,-0.518537523,0.424701984,-0.415950596,0.903705716,0.101494126,-2.863350868,35.13058472,21.60938072,-0.8529749,101.4286
38416.70413,3841.670413,1478109699,-0.426116943,0.915237427,0.096054077,-0.080117739,0.075132302,-0.00029135,-3.125394984,-1.809885659,-1.128435422,-0.00408033,0.000250729,0.004728821,-0.005565689,0.012867178,-0.004573927,0.324941966,-0.518563897,0.424739499,-0.41589731,0.903743565,0.101375684,-2.863350868,35.13058472,21.60938072,-0.8529749,101.4286
38426.38112,3842.638112,1478109700,-0.422821045,0.914718628,0.095230103,-0.074787955,0.076186115,-0.00134969,-3.124998859,-1.80944101,-1.128400584,0.001249809,0.001304858,0.003670156,-0.010143992,0.0115088,-0.005144112,0.32489511,-0.518633941,0.42475845,-0.415972948,0.903728604,0.101198189,-2.859142303,35.1332016,21.60568047,-0.8529749,101.4286
38436.06412,3843.606412,1478109700,-0.420974731,0.912994385,0.09236145,-0.076937925,0.079346222,-0.003452522,-3.124598848,-1.808963388,-1.128414756,-0.00089992,0.004465422,0.001567193,-0.006812253,0.010983935,-0.005766376,0.324866855,-0.51870591,0.424789289,-0.4160088,0.903734684,0.100996479,-2.859142303,35.1332016,21.60568047,-0.8529749,101.4286
38445.74712,3844.574712,1478109700,-0.416824341,0.913101196,0.091293335,-0.073742132,0.087818802,-0.0033681,-3.124081653,-1.808207034,-1.128484682,0.002296348,0.012938458,0.001651562,-0.004951092,0.009229759,-0.008305486,0.324873417,-0.518836537,0.424823704,-0.416023642,0.903764606,0.10066694,-2.859142303,35.1332016,21.60568047,-0.8529749,101.4286
38455.41812,3845.541812,1478109700,-0.409713745,0.916610718,0.095367432,-0.073742132,0.087818802,-0.0033681,-3.124081653,-1.808207034,-1.128484682,0.002296348,0.012938458,0.001651562,-0.004951092,0.009229759,-0.008305486,0.324873417,-0.518836537,0.424823704,-0.416023642,0.903764606,0.10066694,-2.859142303,35.1332016,21.60568047,-0.8529749,101.4286
38465.11112,3846.511112,1478109700,-0.408813477,0.916748047,0.099777222,-0.073738137,0.091003144,-0.002268481,-3.123865939,-1.807816094,-1.128825915,0.002315099,0.016079605,0.002728916,0.006049421,0.012700086,-0.005064439,0.32497433,-0.518863628,0.424928935,-0.41576317,0.903910637,0.100431867,-2.872742653,35.14500809,21.58466721,-0.8529749,101.4286
38474.79212,3847.479212,1478109700,-0.410751343,0.920562744,0.105194092,-0.071588167,0.087843037,-0.000165649,-3.123761425,-1.807459236,-1.129199033,0.00446504,0.012919615,0.004832542,0.00665761,0.012677888,-0.000427191,0.325113513,-0.51889754,0.425021337,-0.415471077,0.904070139,0.100204416,-2.872742653,35.14500809,21.58466721,-0.8529749,101.4286
38484.45512,3848.445512,1478109700,-0.410751343,0.920455933,0.105529785,-0.071588167,0.087843037,-0.000165649,-3.123761425,-1.807459236,-1.129199033,0.00446504,0.012919615,0.004832542,0.00665761,0.012677888,-0.000427191,0.325113513,-0.51889754,0.425021337,-0.415471077,0.904070139,0.100204416,-2.872742653,35.14500809,21.58466721,-0.8529749,101.4286
38494.15612,3849.415612,1478109700,-0.411010742,0.920654297,0.106781006,-0.072645176,0.082555863,0.000849016,-3.124049799,-1.807702952,-1.129524496,0.003407503,0.007632548,0.005847957,0.004409265,0.016246723,0.005293181,0.325243479,-0.518822769,0.425093675,-0.415160596,0.904209197,0.100236602,-2.859354973,35.15339661,21.57278061,-0.8529749,101.4286
38503.83912,3850.383912,1478109700,-0.414474487,0.918640137,0.103225708,-0.081165959,0.066676233,0.001759018,-3.124695756,-1.8083941,-1.129859037,-0.005113737,-0.008247151,0.006758681,0.003786468,0.01630226,0.006328692,0.325399844,-0.51867339,0.4251491,-0.414797217,0.904352009,0.100452311,-2.859354973,35.15339661,21.57278061,-0.8529749,101.4286
38513.52012,3851.352012,1478109700,-0.413909912,0.915206909,0.100753784,-0.081165959,0.066676233,0.001759018,-3.124695756,-1.8083941,-1.129859037,-0.005113737,-0.008247151,0.006758681,0.003786468,0.01630226,0.006328692,0.325399844,-0.51867339,0.4251491,-0.414797217,0.904352009,0.100452311,-2.859354973,35.15339661,21.57278061,-0.8529749,101.4286
38523.20212,3852.320212,1478109700,-0.415374756,0.914779663,0.093978882,-0.07903117,0.058198592,0.000605603,-3.12484882,-1.808694459,-1.130046176,-0.002979116,-0.016724585,0.005605624,0.000692628,0.010775019,0.000216771,0.325436195,-0.518574327,0.425220132,-0.414602548,0.90443188,0.10053701,-2.831567764,35.15046692,21.58122063,-0.8529749,101.4286
38532.88313,3853.288313,1478109700,-0.413116455,0.914215088,0.094894409,-0.068370003,0.049709766,-0.002685265,-3.124433534,-1.808729359,-1.130252534,0.007682323,-0.025212998,0.002314996,-0.000957113,0.010259756,-0.006528609,0.32534459,-0.518439647,0.425401677,-0.414417654,0.904519916,0.10050749,-2.831567764,35.15046692,21.58122063,-0.8529749,101.4286
38542.56212,3854.256212,1478109700,-0.413024902,0.91545105,0.0965271,-0.068370003,0.049709766,-0.002685265,-3.124433534,-1.808729359,-1.130252534,0.007682323,-0.025212998,0.002314996,-0.000957113,0.010259756,-0.006528609,0.32534459,-0.518439647,0.425401677,-0.414417654,0.904519916,0.10050749,-2.831567764,35.15046692,21.58122063,-0.8529749,101.4286
38552.24312,3855.224312,1478109700,-0.416015625,0.917022705,0.093032837,-0.068370003,0.049709766,-0.002685265,-3.124433534,-1.808729359,-1.130252534,0.007682323,-0.025212998,0.002314996,-0.000957113,0.010259756,-0.006528609,0.32534459,-0.518439647,0.425401677,-0.414417654,0.904519916,0.10050749,-2.831567764,35.15046692,21.58122063,-0.8529749,101.4286
38561.90913,3856.190913,1478109700,-0.417297363,0.917388916,0.097396851,-0.061965633,0.058191668,-0.001533981,-3.123336801,-1.808053603,-1.130679102,0.014087273,-0.016730489,0.00346693,-0.001905226,0.012320979,-0.00710389,0.325234995,-0.518359627,0.425716965,-0.414110392,0.90470171,0.100136727,-2.806697845,35.15581894,21.57575417,-0.8529749,101.4286
38571.54012,3857.154012,1478109700,-0.419281006,0.917739868,0.0987854,-0.06090463,0.066663183,-0.001449026,-3.122855711,-1.807691303,-1.130825405,0.015148312,-0.008258654,0.003552038,-0.00327938,0.012624868,-0.002558774,0.325190282,-0.518353263,0.425831049,-0.414017975,0.904764056,0.099955626,-2.806697845,35.15581894,21.57575417,-0.8529749,101.4286
38581.22013,3858.122013,1478109700,-0.418869019,0.917755127,0.099700928,-0.06090463,0.066663183,-0.001449026,-3.122855711,-1.807691303,-1.130825405,0.015148312,-0.008258654,0.003552038,-0.00327938,0.012624868,-0.002558774,0.325190282,-0.518353263,0.425831049,-0.414017975,0.904764056,0.099955626,-2.806697845,35.15581894,21.57575417,-0.8529749,101.4286
38590.90113,3859.090113,1478109700,-0.419311523,0.917037964,0.106033325,-0.061995194,0.071933845,-0.00459848,-3.121947859,-1.806934054,-1.130992686,0.014057782,-0.002987669,0.00040268,-0.004922619,0.012919844,9.43E-05,0.325093051,-0.518384009,0.425998455,-0.41394639,0.904835284,0.09960667,-2.784285545,35.17393112,21.54912186,-0.8529749,101.4286
38600.58213,3860.058213,1478109700,-0.416778564,0.91619873,0.108428955,-0.067337762,0.070864586,-0.005675463,-3.121986748,-1.807049974,-1.130986757,0.008714668,-0.004056837,-0.000674307,-0.005371457,0.012205205,0.006377414,0.325079757,-0.518354668,0.426005262,-0.413940072,0.90483278,0.099655911,-2.784285545,35.17393112,21.54912186,-0.8529749,101.4286
38610.26312,3861.026312,1478109700,-0.415313721,0.912124634,0.110870361,-0.067337762,0.070864586,-0.005675463,-3.121986748,-1.807049974,-1.130986757,0.008714668,-0.004056837,-0.000674307,-0.005371457,0.012205205,0.006377414,0.325079757,-0.518354668,0.426005262,-0.413940072,0.90483278,0.099655911,-2.784285545,35.17393112,21.54912186,-0.8529749,101.4286
38619.94512,3861.994512,1478109700,-0.413848877,0.909942627,0.112106323,-0.069480541,0.064494837,-0.007874168,-3.122567352,-1.807886276,-1.130989872,0.006570542,-0.01042687,-0.002872774,-0.001459882,0.007290549,0.010868968,0.325095934,-0.518199109,0.425991769,-0.413853854,0.904834092,0.100001395,-2.778695107,35.18268967,21.53553963,-0.8529749,101.4286
38629.62512,3862.962512,1478109700,-0.415054321,0.908996582,0.111404419,-0.071608141,0.054963916,-0.00796951,-3.123021686,-1.808592603,-1.130963895,0.00444198,-0.019957889,-0.00296799,-4.29E-05,0.005119603,0.011807102,0.325090094,-0.518064836,0.4259803,-0.413805932,0.904823005,0.100299224,-2.778695107,35.18268967,21.53553963,-0.8529749,101.4286
38639.30712,3863.930712,1478109700,-0.414535522,0.909805298,0.106307983,-0.071608141,0.054963916,-0.00796951,-3.123021686,-1.808592603,-1.130963895,0.00444198,-0.019957889,-0.00296799,-4.29E-05,0.005119603,0.011807102,0.325090094,-0.518064836,0.4259803,-0.413805932,0.904823005,0.100299224,-2.778695107,35.18268967,21.53553963,-0.8529749,101.4286
38648.95912,3864.895912,1478109700,-0.415924072,0.911453247,0.102493286,-0.074811124,0.047542485,-0.00911094,-3.123709192,-1.8096223,-1.130897679,0.001237773,-0.027379533,-0.00410931,-0.000774862,0.005010469,0.005568548,0.325082587,-0.517879142,0.42594774,-0.413760662,0.904794812,0.100739434,-2.762778282,35.17356873,21.55247498,-0.8529749,101.4286
38658.66813,3865.866813,1478109700,-0.413818359,0.913833618,0.096313477,-0.071597754,0.032719863,-0.009260876,-3.123602715,-1.810269107,-1.13082452,0.00445093,-0.042202041,-0.0042592,-0.002164353,0.006689576,0.001470548,0.324890093,-0.517653091,0.426056227,-0.413759708,0.904763699,0.101022735,-2.762778282,35.17356873,21.55247498,-0.8529749,101.4286
38668.34913,3866.834913,1478109700,-0.414627075,0.916122437,0.095031738,-0.071597754,0.032719863,-0.009260876,-3.123602715,-1.810269107,-1.13082452,0.00445093,-0.042202041,-0.0042592,-0.002164353,0.006689576,0.001470548,0.324890093,-0.517653091,0.426056227,-0.413759708,0.904763699,0.101022735,-2.762778282,35.17356873,21.55247498,-0.8529749,101.4286
38678.02213,3867.802213,1478109700,-0.417266846,0.918441772,0.095367432,-0.070543143,0.03270495,-0.011396465,-3.122934337,-1.809986242,-1.131006404,0.005506048,-0.042216379,-0.006394281,-0.000998681,0.011281313,-0.005834969,0.324775219,-0.517574371,0.426243377,-0.413628399,0.904841125,0.100866705,-2.740674019,35.16746521,21.56525612,-0.8529749,101.4286
38687.71313,3868.771313,1478109700,-0.417312622,0.921768188,0.096099854,-0.069452578,0.035912994,-0.007094129,-3.122477923,-1.809915811,-1.131073416,0.006596898,-0.039008021,-0.00209179,-0.003690259,0.01357212,-0.005455781,0.324655608,-0.517489276,0.426372188,-0.413576573,0.904869676,0.100823216,-2.740674019,35.16746521,21.56525612,-0.8529749,101.4286
38697.39412,3869.739412,1478109700,-0.418609619,0.92149353,0.098220825,-0.067320984,0.04014955,-0.007052051,-3.122020415,-1.809810306,-1.131178672,0.008728822,-0.034771249,-0.002049469,-0.003817938,0.016853735,-0.004657175,0.324553163,-0.517409158,0.426508204,-0.413494676,0.904914439,0.100757033,-2.721838951,35.17911911,21.54862976,-0.8529749,101.4286
38707.07412,3870.707412,1478109700,-0.417877197,0.919418335,0.100906372,-0.063037822,0.04758696,-0.003775563,-3.121557333,-1.809646793,-1.131276943,0.013012026,-0.02733352,0.001227156,-0.005184869,0.016537258,-0.002447551,0.324459403,-0.517348341,0.426633925,-0.41342476,0.904956281,0.100668378,-2.721838951,35.17911911,21.54862976,-0.8529749,101.4286
38716.75612,3871.675612,1478109700,-0.420639038,0.916183472,0.102966309,-0.060903032,0.056066731,-0.002623214,-3.121194701,-1.809520898,-1.131370114,0.015146745,-0.018853577,0.002379629,-0.004521704,0.014422422,0.000309982,0.324389797,-0.517297231,0.426738069,-0.4133555,0.904995918,0.100596391,-2.721838951,35.17911911,21.54862976,-0.8529749,101.4286
38726.43612,3872.643612,1478109700,-0.419998169,0.913696289,0.106338501,-0.058780226,0.063472184,-0.003616839,-3.120861263,-1.809354493,-1.131381865,0.017269405,-0.011448067,0.001385865,-0.007277144,0.01118256,0.002441218,0.324317171,-0.517279602,0.426801204,-0.413361907,0.905000925,0.100525089,-2.699738503,35.19248962,21.52956963,-0.8529749,101.4286
38736.08712,3873.608712,1478109700,-0.418212891,0.9115448,0.106765747,-0.059837235,0.066663716,-0.001449292,-3.120690401,-1.809324741,-1.131372309,0.016211865,-0.00825642,0.003553227,-0.006624881,0.008699442,0.005823665,0.324264011,-0.517254679,0.426837416,-0.413373291,0.904996872,0.100514837,-2.699738503,35.19248962,21.52956963,-0.8529749,101.4286
